SOS_ID,ITEM_ID,SENT_ID,SENTENCE,sent_len,CONDITION,TARGET_WORD,SENT_COND
SR3b_28,108,430,Lo chef stava lavorando alacremente in cucina per preparare il cibo. Non stava nemmeno toccando i coltelli. Si è tagliato un dito.,22,IMPLAUS_NOCONN,tagliato,SC2
SR4b_28,108,431,"Lo chef stava tagliando velocemente carne e verdure in cucina. Stava ponendo poca attenzione al coltello. Tuttavia, si è tagliato un dito.",22,IMPLAUS_CONN,tagliato,SC3
SR1b_28,108,432,"Lo chef stava lavorando in cucina per preparare il cibo. Non stava nemmeno toccando i coltelli. Tuttavia, si è tagliato un dito.",22,PLAUS_CONN,tagliato,SC4
SR4b_30,110,437,Il Congresso inviò il disegno di legge al Presidente per l'approvazione. Venne ritenuta una proposta davvero terribile. Il Presidente respinse la misura.,22,PLAUS_NOCONN,respinse,SC1
SR1b_30,110,438,Il Congresso inviò il disegno di legge al Presidente per l'approvazione. Venne ritenuta una proposta davvero eccellente. Il Presidente respinse la misura.,22,IMPLAUS_NOCONN,respinse,SC2
SR2b_30,110,439,"Il Congresso aveva inviato il disegno di legge al Presidente per l'approvazione. Venne ritenuta un'idea terribile. Tuttavia, il Presidente respinse la misura.",22,IMPLAUS_CONN,respinse,SC3
SR3b_30,110,440,"Il Congresso aveva inviato il disegno di legge al Presidente per l'approvazione. Venne ritenuta un'idea eccellente. Tuttavia, il Presidente respinse la misura.",22,PLAUS_CONN,respinse,SC4
SR1b_33,113,449,Il carismatico guerriero aveva rovesciato il re. Il vecchio sovrano era molto impopolare tra i suoi sudditi. La gente esultava in festa.,22,PLAUS_NOCONN,esultava,SC1
SR2b_33,113,450,I perfidi mercenari avevano rovesciato il re. Il vecchio sovrano era molto popolare tra i suoi sudditi. La gente esultava in festa.,22,IMPLAUS_NOCONN,esultava,SC2
SR3b_33,113,451,"Il guerriero aveva rovesciato il re. Il vecchio sovrano era molto impopolare tra i suoi sudditi. Tuttavia, la gente esultava in festa.",22,IMPLAUS_CONN,esultava,SC3
SR4b_33,113,452,"I mercenari avevano rovesciato il re. Il vecchio sovrano era molto popolare tra i suoi sudditi. Tuttavia, la gente esultava in festa.",22,PLAUS_CONN,esultava,SC4
SR4b_34,114,453,L'edificio era stato evacuato per una minaccia di bomba. La situazione era diventata molto grave. Tutti erano davvero molto spaventati dalla notizia.,22,PLAUS_NOCONN,spaventati,SC1
SR1b_34,114,454,L'edificio era stato evacuato per una minaccia di bomba. Si è rivelato essere un falso allarme. Tutti erano molto spaventati dalla notizia.,22,IMPLAUS_NOCONN,spaventati,SC2
SR2b_34,114,455,"L'edificio era stato evacuato per una minaccia di bomba. La situazione era diventata molto grave. Tuttavia, tutti erano molto spaventati dalla notizia.",22,IMPLAUS_CONN,spaventati,SC3
SR3b_34,114,456,"L'edificio era stato evacuato per una minaccia di bomba. Si è rivelato essere un falso allarme. Tuttavia, tutti erano spaventati dalla notizia.",22,PLAUS_CONN,spaventati,SC4
SR3b_35,115,457,Riccardo aveva osservato il digiuno previsto per la festività assumendo solo acqua. Doveva digiunare tutto il giorno. Era davvero affamato quella sera.,22,PLAUS_NOCONN,affamato,SC1
SR4b_35,115,458,Riccardo era in vacanza con gli amici per la festa nazionale. Aveva mangiato tutto il giorno. Era davvero molto affamato quella sera.,22,IMPLAUS_NOCONN,affamato,SC2
SR1b_35,115,459,"Riccardo aveva osservato il digiuno per la festività. Doveva digiunare tutto il giorno bevendo soltanto acqua. Tuttavia, era davvero affamato quella sera.",22,IMPLAUS_CONN,affamato,SC3
SR2b_35,115,460,"Riccardo era in vacanza per la festa nazionale. Aveva mangiato tutto il giorno in diversi ristoranti. Tuttavia, era davvero affamato quella sera.",22,PLAUS_CONN,affamato,SC4
SR2b_36,116,461,La donna non aveva mai ballato prima del suo matrimonio. Ha preso lezioni per mesi. Ha ballato come una professionista al ricevimento.,22,PLAUS_NOCONN,professionista,SC1
SR3b_36,116,462,La donna non aveva mai ballato prima del suo matrimonio. Non ha voluto prendere lezioni. Ha ballato come una professionista al ricevimento.,22,IMPLAUS_NOCONN,professionista,SC2
SR4b_36,116,463,"La donna non aveva mai ballato prima del suo matrimonio. Prese lezioni per mesi. Tuttavia, ha ballato come una professionista al ricevimento.",22,IMPLAUS_CONN,professionista,SC3
SR1b_36,116,464,"La donna non aveva mai ballato prima del suo matrimonio. Non volle prendere lezioni. Tuttavia, ha ballato come una professionista al ricevimento.",22,PLAUS_CONN,professionista,SC4
SR3b_39,119,473,Carolina ascoltava il giornale radio. La tempesta della notte precedente aveva lasciato diversi metri di neve. Le scuole erano chiuse quel giorno.,22,PLAUS_NOCONN,chiuso,SC1
SR4b_39,119,474,"Carolina ascoltava il radiogiornale a casa. Dopo la tempesta della notte precedente, era rimasta poca neve. Le scuole erano chiuse quel giorno.",22,IMPLAUS_NOCONN,chiuso,SC2
SR1b_39,119,475,"Carolina ascoltava il radiogiornale. La tempesta della notte precedente aveva lasciato diversi metri di neve. Tuttavia, le scuole erano chiuse quel giorno.",22,IMPLAUS_CONN,chiuso,SC3
SR2b_39,119,476,"Carolina ascoltava il giornale radio. Dopo la tempesta della notte precedente, era rimasta poca neve. Tuttavia, le scuole erano chiuse quel giorno.",22,PLAUS_CONN,chiuso,SC4
SR2b_40,120,477,Giovanna era pessimista riguardo al suo caso per frode. Il suo avvocato aveva pochissime prove che l'aiutassero. È stata condannata dalla giuria.,22,PLAUS_NOCONN,condannata,SC1
SR3b_40,120,478,Giovanna era ottimista riguardo al suo caso giudiziario. Il suo avvocato aveva prove che ne dimostravano l'innocenza. È stata condannata dalla giuria.,22,IMPLAUS_NOCONN,condannata,SC2
SR4b_40,120,479,"Giovanna era pessimista riguardo al suo caso giudiziario. Il suo avvocato aveva pochissime prove che l'aiutassero. Tuttavia, è stata condannata dalla giuria.",22,IMPLAUS_CONN,condannata,SC3
SR1b_40,120,480,"Giovanna era ottimista riguardo al suo caso. Il suo avvocato aveva prove che ne dimostravano l'innocenza. Tuttavia, è stata condannata dalla giuria.",22,PLAUS_CONN,condannata,SC4
SR1b_41,121,481,Mario ha citato in giudizio il medico per negligenza. Alla fine ha vinto il risarcimento dei danni. È diventato ricco subito dopo.,22,PLAUS_NOCONN,ricco,SC1
SR2b_41,121,482,Mario ha citato in giudizio il medico per negligenza. Alla fine ha perso il caso in tribunale. È diventato ricco subito dopo.,22,IMPLAUS_NOCONN,ricco,SC2
SR3b_41,121,483,"Mario ha citato in giudizio il medico per negligenza. Infine ha vinto il risarcimento dei danni. Tuttavia, è diventato ricco subito dopo.",22,IMPLAUS_CONN,ricco,SC3
SR4b_41,121,484,"Mario ha citato in giudizio il medico per negligenza. Alla fine ha perso il caso giudiziario. Tuttavia, è diventato ricco subito dopo.",22,PLAUS_CONN,ricco,SC4
SR3b_43,123,489,L'adolescente stava facendo una presentazione a scuola. Era una persona molto impacciata e timida. Al momento delle domande era arrossito molto visibilmente.,22,PLAUS_NOCONN,arrossito,SC1
SR4b_43,123,490,L'adolescente stava facendo una presentazione. Era una persona sicura di sé e professionale. Durante la sessione delle domande era arrossito molto visibilmente.,22,IMPLAUS_NOCONN,arrossito,SC2
SR1b_43,123,491,"L'adolescente stava facendo una presentazione. Era una persona molto impacciata e timida. Tuttavia, durante la sessione delle domande era arrossito molto visibilmente.",22,IMPLAUS_CONN,arrossito,SC3
SR2b_43,123,492,"L'adolescente stava facendo una presentazione. Era una persona molto sicura di sé. Tuttavia, durante la sessione delle domande era arrossito molto visibilmente.",22,PLAUS_CONN,arrossito,SC4
SR2b_44,124,493,Alice si stava allenando per la stagione calcistica. Lunedì si è sovraccaricata con gli esercizi. Il giorno dopo era dolorante e stanca.,22,PLAUS_NOCONN,dolorante,SC1
SR3b_44,124,494,Alice si stava allenando per la stagione calcistica. Lunedì si è fatta fare un massaggio. Il giorno dopo era dolorante e stanca.,22,IMPLAUS_NOCONN,dolorante,SC2
SR4b_44,124,495,"Alice si stava allenando per la stagione calcistica. Si è sovraccaricata con gli esercizi. Tuttavia, il giorno dopo era dolorante e stanca.",22,IMPLAUS_CONN,dolorante,SC3
SR1b_44,124,496,"Alice si stava allenando per la stagione calcistica. Si è fatta fare un massaggio. Tuttavia, il giorno dopo era dolorante e stanca.",22,PLAUS_CONN,dolorante,SC4
SR1b_45,125,497,Era il primo giorno di primavera. La giornata era bella e calda. I bambini hanno passato la ricreazione in cortile quel giorno.,22,PLAUS_NOCONN,cortile,SC1
SR2b_45,125,498,Era il primo giorno di inverno. La giornata era uggiosa e fredda. I bambini hanno passato la ricreazione in cortile quel giorno.,22,IMPLAUS_NOCONN,cortile,SC2
SR3b_45,125,499,"Era il primo giorno di primavera. La giornata era bella e calda. Tuttavia, i bambini passarono la ricreazione in cortile quel giorno.",22,IMPLAUS_CONN,cortile,SC3
SR4b_45,125,500,"Era il primo giorno di inverno. La giornata era uggiosa e fredda. Tuttavia, i bambini passarono la ricreazione in cortile quel giorno.",22,PLAUS_CONN,cortile,SC4
SR1b_49,129,513,"Per ottenere un lavoro come avvocato, Cristiano doveva superare l'esame di abilitazione. Aveva appena fallito miseramente l'esame. Cristiano era preoccupato per l'avvenire.",22,PLAUS_NOCONN,preoccupato,SC1
SR2b_49,129,514,"Per ottenere un lavoro come avvocato, Cristiano doveva superare l'esame di abilitazione. Aveva appena superato brillantemente l'esame. Cristiano era preoccupato per l'avvenire.",22,IMPLAUS_NOCONN,preoccupato,SC2
SR3b_49,129,515,"Per ottenere un lavoro come avvocato, Cristiano doveva superare l'esame di abilitazione. Aveva appena fallito l'esame. Tuttavia, Cristiano era preoccupato per l'avvenire.",22,IMPLAUS_CONN,preoccupato,SC3
SR4b_49,129,516,"Per ottenere un lavoro come avvocato, Cristiano doveva superare l'esame di abilitazione. Aveva appena superato l'esame. Tuttavia, Cristiano era preoccupato per l'avvenire.",22,PLAUS_CONN,preoccupato,SC4
SR2b_52,132,525,Le collane sono state realizzate da artisti stilisticamente differenti. Tutti hanno impresso il loro stile inconfondibile. Ogni pezzo è unico e prezioso.,22,PLAUS_NOCONN,unico,SC1
SR3b_52,132,526,Le collane sono state realizzate nello stile celtico antico. Sono state prodotte in massa per decenni. Ogni pezzo è unico e prezioso.,22,IMPLAUS_NOCONN,unico,SC2
SR4b_52,132,527,"Le collane sono state realizzate da artisti stilisticamente differenti. Hanno impresso il loro stile inconfondibile. Tuttavia, ogni pezzo è unico e prezioso.",22,IMPLAUS_CONN,unico,SC3
SR1b_52,132,528,"Le collane sono state realizzate nello stile celtico antico. Sono state prodotte in massa. Tuttavia, ogni pezzo è davvero unico e prezioso.",22,PLAUS_CONN,unico,SC4
SR3b_55,135,537,La senatrice si recò da sola in viaggio all'estero. Era in una zona pericolosa e fatiscente. È stata poi rapita da criminali.,22,PLAUS_NOCONN,rapita,SC1
SR4b_55,135,538,La senatrice stava viaggiando con la sua guardia del corpo. Era in una zona molto sicura. È stata poi rapita da criminali.,22,IMPLAUS_NOCONN,rapita,SC2
SR1b_55,135,539,"La senatrice si recò da sola in viaggio all'estero. Era sola in una zona pericolosa. Tuttavia, è stata poi rapita da criminali.",22,IMPLAUS_CONN,rapita,SC3
SR2b_55,135,540,"La senatrice stava viaggiando con la sua guardia del corpo. Era in una zona sicura. Tuttavia, è stata poi rapita da criminali.",22,PLAUS_CONN,rapita,SC4
SR4b_58,138,549,Melinda e suo marito sono andati a cena al ristorante di pesce. Entrambi adorano i molluschi. Melinda ha ordinato ostriche per cena.,22,PLAUS_NOCONN,ostriche,SC1
SR1b_58,138,550,Melinda e suo marito sono andati al ristorante di pesce. Sono intolleranti ai molluschi. Melinda ha deciso di ordinare ostriche per cena.,22,IMPLAUS_NOCONN,ostriche,SC2
SR2b_58,138,551,"Melinda e suo marito sono andati a cena al ristorante di pesce. Adorano i molluschi. Tuttavia, Melinda ha ordinato ostriche per cena.",22,IMPLAUS_CONN,ostriche,SC3
SR3b_58,138,552,"Melinda e suo marito sono andati al ristorante di pesce. Sono entrambi intolleranti ai molluschi. Tuttavia, Melinda ha ordinato ostriche per cena.",22,PLAUS_CONN,ostriche,SC4
SR1b_61,141,561,Licia odia il suo attuale lavoro. È stata assunta da un'altra società con uno stipendio migliore. Ha deciso di accettare la proposta.,22,PLAUS_NOCONN,accettare,SC1
SR2b_61,141,562,Licia adora il suo attuale lavoro e colleghi. Ha ricevuto un'offerta più bassa da un'altra società. Ha deciso di accettare la proposta.,22,IMPLAUS_NOCONN,accettare,SC2
SR3b_61,141,563,"Licia odia il suo lavoro. È stata assunta da un'altra società con uno stipendio migliore. Tuttavia, ha deciso di accettare la proposta.",22,IMPLAUS_CONN,accettare,SC3
SR4b_61,141,564,"Licia adora il suo attuale lavoro. Ieri ha ricevuto un'offerta più bassa da un'altra società. Tuttavia, ha deciso di accettare la proposta.",22,PLAUS_CONN,accettare,SC4
SR4b_62,142,565,Daniele ha indossato una nuova camicia per il colloquio di lavoro. L'ha abbinata con una bella cravatta. Sembrava molto professionale durante l'incontro.,22,PLAUS_NOCONN,professionale,SC1
SR1b_62,142,566,Daniele ha indossato una camicia stropicciata per il colloquio. Ci aveva appena rovesciato del caffè nero sopra. Sembrava molto professionale durante l'incontro.,22,IMPLAUS_NOCONN,professionale,SC2
SR2b_62,142,567,"Daniele ha indossato una nuova camicia per il colloquio. L'ha abbinata con una bella cravatta blu. Tuttavia, sembrava molto professionale durante l'incontro.",22,IMPLAUS_CONN,professionale,SC3
SR3b_62,142,568,"Daniele ha indossato una camicia stropicciata per il lavoro colloquio. Ci aveva appena rovesciato del caffè sopra. Tuttavia, sembrava professionale durante l'incontro.",22,PLAUS_CONN,professionale,SC4
SR3b_63,143,569,Giacomo e altri cinque amici stavano viaggiando insieme. Affittarono un gigantesco camper per il loro viaggio. Erano tutti molto comodi e soddisfatti.,22,PLAUS_NOCONN,comodi,SC1
SR4b_63,143,570,Giacomo e altri cinque amici stavano viaggiando insieme. Affittarono una piccola auto decappottabile per il viaggio. Erano tutti molto comodi e soddisfatti.,22,IMPLAUS_NOCONN,comodi,SC2
SR1b_63,143,571,"Giacomo e altri cinque amici stavano viaggiando insieme. Affittarono un gigantesco furgone per il viaggio. Tuttavia, erano tutti molto comodi e soddisfatti.",22,IMPLAUS_CONN,comodi,SC3
SR2b_63,143,572,"Giacomo e altri cinque amici stavano viaggiando insieme. Affittarono una piccola auto per il viaggio. Tuttavia, erano tutti molto comodi e soddisfatti.",22,PLAUS_CONN,comodi,SC4
SR1b_65,145,577,Jessica aveva chiesto una nuova mountain bike per Natale. I suoi genitori gliene hanno regalata una. Jessica era molto felice del dono.,22,PLAUS_NOCONN,felice,SC1
SR2b_65,145,578,Jessica aveva chiesto una bicicletta per Natale. I suoi genitori invece le hanno regalato una bambola. Jessica era molto felice del dono.,22,IMPLAUS_NOCONN,felice,SC2
SR3b_65,145,579,"Jessica aveva chiesto una nuova bicicletta per Natale. I suoi genitori gliene hanno regalata una. Tuttavia, Jessica era molto felice del dono.",22,IMPLAUS_CONN,felice,SC3
SR4b_65,145,580,"Jessica aveva chiesto una bicicletta per Natale. I suoi genitori invece le hanno regalato una bambola. Tuttavia, Jessica era felice del dono.",22,PLAUS_CONN,felice,SC4
SR3b_67,147,585,Il sindaco era incredibilmente impopolare in città. Ha ricevuto molte lettere di denuncia e protesta. Era costantemente circondato da critiche ogni giorno.,22,PLAUS_NOCONN,critiche,SC1
SR4b_67,147,586,Il sindaco era incredibilmente popolare in città. Ha ricevuto molti regali e lettere di ringraziamento. Era costantemente circondato da critiche ogni giorno.,22,IMPLAUS_NOCONN,critiche,SC2
SR1b_67,147,587,"Il sindaco era incredibilmente impopolare in città. Ha ricevuto molte lettere di denuncia e protesta. Tuttavia, era circondato da critiche ogni giorno.",22,IMPLAUS_CONN,critiche,SC3
SR2b_67,147,588,"Il sindaco era incredibilmente popolare in città. Ha ricevuto molti regali e lettere di ringraziamento. Tuttavia, era circondato da critiche ogni giorno.",22,PLAUS_CONN,critiche,SC4
SR1b_69,149,593,Giovanna pulisce raramente la sua casa. Ha due bambini piccoli e un grosso cane. La sua cucina è in disordine ogni giorno.,22,PLAUS_NOCONN,disordine,SC1
SR2b_69,149,594,Giovanna pulisce la sua casa ogni giorno. Ha anche assunto degli addetti alle pulizie. La sua cucina è in disordine ogni giorno.,22,IMPLAUS_NOCONN,disordine,SC2
SR3b_69,149,595,"Giovanna pulisce raramente la sua casa. Ha due bambini piccoli e un cane. Tuttavia, la sua cucina è in disordine ogni giorno.",22,IMPLAUS_CONN,disordine,SC3
SR4b_69,149,596,"Giovanna pulisce la sua casa regolarmente. Ha anche assunto degli addetti alle pulizie. Tuttavia, la sua cucina è in disordine ogni giorno.",22,PLAUS_CONN,disordine,SC4
SR4b_70,150,597,Il proprietario della casa si era appena trasferito. Ha visto delle persone sospette vicino la casa. Ha chiamato i carabinieri a controllare.,22,PLAUS_NOCONN,carabinieri,SC1
SR1b_70,150,598,Il proprietario della casa si era appena trasferito. Tutti i vicini si mostravano amichevoli con lui. Ha chiamato i carabinieri a controllare.,22,IMPLAUS_NOCONN,carabinieri,SC2
SR2b_70,150,599,"Il proprietario della casa si era trasferito. Ha visto delle persone sospette vicino la casa. Tuttavia, ha chiamato i carabinieri a controllare.",22,IMPLAUS_CONN,carabinieri,SC3
SR3b_70,150,600,"Il proprietario della casa si era appena trasferito. I vicini si mostravano amichevoli con lui. Tuttavia, ha chiamato i carabinieri a controllare.",22,PLAUS_CONN,carabinieri,SC4
SR3b_71,151,601,Il tetto aveva una spaccatura sopra la cucina. Il tuttofare è passato e l'ha riparato velocemente. Il gocciolamento è cessato praticamente subito.,22,PLAUS_NOCONN,cessato,SC1
SR4b_71,151,602,Il tetto aveva una spaccatura sopra la cucina. La pioggia si era fatta intensa una notte. Il gocciolamento è cessato praticamente subito.,22,IMPLAUS_NOCONN,cessato,SC2
SR1b_71,151,603,"Il tetto aveva una spaccatura sopra la cucina. Il tuttofare è passato e l'ha riparato. Tuttavia, il gocciolamento è cessato praticamente subito.",22,IMPLAUS_CONN,cessato,SC3
SR2b_71,151,604,"Il tetto aveva una brutta spaccatura. La pioggia si è fatta intensa durante la settimana. Tuttavia, il gocciolamento è cessato praticamente subito.",22,PLAUS_CONN,cessato,SC4
SR1b_73,153,609,Luca è molto estroverso e socievole. Gli piace sempre uscire con molti amici. Ha passato ogni fine settimana a festeggiare in città,22,PLAUS_NOCONN,festeggiare,SC1
SR2b_73,153,610,Luca è poco estroverso o socievole. Resta sempre a casa dopo il lavoro. Ha passato ogni fine settimana a festeggiare in città.,22,IMPLAUS_NOCONN,festeggiare,SC2
SR3b_73,153,611,"Luca è molto estroverso e socievole. Gli piace uscire con molti amici. Tuttavia, ha passato ogni fine settimana a festeggiare in città.",22,IMPLAUS_CONN,festeggiare,SC3
SR4b_73,153,612,"Luca è un tipo introverso. Resta sempre a casa dopo il lavoro. Tuttavia, ha passato ogni fine settimana a festeggiare in città.",22,PLAUS_CONN,festeggiare,SC4
SR4b_74,154,613,Elena ha estratto i denti del giudizio. La sua bocca era dolorante dopo. Il dottore le ha dato degli antidolorifici da prendere.,22,PLAUS_NOCONN,antidolorifici,SC1
SR1b_74,154,614,Elena ha fatto una pulizia dal dentista. Si sentiva molto meglio subito dopo. Il dottore le ha dato degli antidolorifici da prendere.,22,IMPLAUS_NOCONN,antidolorifici,SC2
SR2b_74,154,615,"Elena ha estratto i denti del giudizio. La sua bocca era dolorante. Tuttavia, il dottore le ha dato degli antidolorifici da prendere.",22,IMPLAUS_CONN,antidolorifici,SC3
SR3b_74,154,616,"Elena ha fatto una pulizia dentale. Si sentiva molto meglio subito dopo. Tuttavia, il dottore le ha dato degli antidolorifici da prendere.",22,PLAUS_CONN,antidolorifici,SC4
SR3b_75,155,617,Cristiano stava andando a trovare la sua ragazza per San Valentino. Sapeva che amava i fiori. Aveva comprato delle rose per lei.,22,PLAUS_NOCONN,rose,SC1
SR4b_75,155,618,Cristiano stava andando a trovare la sua ragazza per San Valentino. Sapeva che era allergica ai fiori. Comprò delle rose per lei.,22,IMPLAUS_NOCONN,rose,SC2
SR1b_75,155,619,"Cristiano stava andando a trovare la sua ragazza per San Valentino. Sapeva che amava i fiori. Tuttavia, comprò delle rose per lei.",22,IMPLAUS_CONN,rose,SC3
SR2b_75,155,620,"Cristiano stava andando a trovare la sua ragazza. Sapeva che era molto allergica ai fiori. Tuttavia, aveva comprato delle rose per lei.",22,PLAUS_CONN,rose,SC4
SR2b_76,156,621,Luca era un pittore. Gli piaceva imparare dal lavoro di altre persone. Ha trascorso ogni fine settimana in varie gallerie e musei.,22,PLAUS_NOCONN,gallerie,SC1
SR3b_76,156,622,Luca non amava l'arte. La sua passione era lo sport. Ha trascorso la maggior parte del suo tempo in gallerie e musei.,22,IMPLAUS_NOCONN,gallerie,SC2
SR4b_76,156,623,"Luca era un pittore. Gli piaceva imparare dal lavoro di altre persone. Tuttavia, ha trascorso ogni fine settimana in gallerie e musei.",22,IMPLAUS_CONN,gallerie,SC3
SR1b_76,156,624,"Luca non amava l'arte. La sua grande passione era lo sport. Tuttavia, ha trascorso ogni fine settimana in varie gallerie e musei.",22,PLAUS_CONN,gallerie,SC4
