SOS_ID,ITEM_ID,SENT_ID,SENTENCE,CONDITION,TARGET_WORD,SENT_COND
SR2b_66,146,583,"Donato s'est fait enlever un grain de beauté par un chirurgien. C'était une procédure facile. Cependant, l'opération a été un succès ce jour-là.",IMPLAUS_CONN,succès,SC3
SR2b_67,147,588,"Le maire était incroyablement populaire dans la ville. Il a reçu de nombreuses lettres de remerciement. Cependant, il était entouré de critiques en permanence.",PLAUS_CONN,critiques,SC4
SR2b_68,148,589,"Diana s'est beaucoup amusée la première fois qu'elle est allée skier. Elle est tombée amoureuse de ce sport. Ces jours-ci, elle se rend sur les pistes aussi souvent que possible.",PLAUS_NOCONN,pistes,SC1
SR2b_69,149,594,Joan nettoie sa maison tous les jours. Elle a également des nettoyeurs qui viennent régulièrement. Sa cuisine était en désordre tout le temps.,IMPLAUS_NOCONN,encombrement,SC2
SR2b_70,150,599,"Le propriétaire de la maison venait d'emménager. Il a vu des personnes suspectes devant son garage. Cependant, il a appelé les carabiniers pour qu'ils viennent vérifier.",IMPLAUS_CONN,carabiniers,SC3
SR2b_71,151,604,"Le toit avait eu une fuite dans la cuisine. La pluie est devenue abondante au cours de la semaine. Cependant, l'écoulement s'est arrêté très vite.",PLAUS_CONN,arrêté,SC4
SR2b_72,152,605,L'ami de Johnny l'a invité à une fête du Superbowl. Johnny portait un casque de football. Tout le monde a trouvé que son look était approprié pour l'occasion.,PLAUS_NOCONN,approprié,SC1
SR2b_73,153,610,Luca n'est pas très sociable. Il reste toujours à la maison après le travail. Il passait tous les week-ends à faire la fête quelque part.,IMPLAUS_NOCONN,fête,SC2
SR2b_74,154,615,"Elena s'est fait extraire les dents de sagesse chez le dentiste. Sa bouche était très douloureuse après. Cependant, le médecin lui a donné des analgésiques à prendre.",IMPLAUS_CONN,analgésiques,SC3
SR2b_75,155,620,"Cristiano allait rendre visite à sa petite amie pour la Saint-Valentin. Il savait qu'elle était allergique aux fleurs. Néanmoins, il avait acheté des roses pour elle.",PLAUS_CONN,roses,SC4
SR2b_76,156,621,Luca était un peintre. Il aimait apprendre du travail des autres. Il passait la plupart de son temps dans les galeries et les musées d'art.,PLAUS_NOCONN,galeries ,SC1
SR2b_77,157,626,Carlo avait des problèmes cardiaques. Le médecin a recommandé de limiter les exercices vigoureux. Il a commencé à courir presque tous les jours.,IMPLAUS_NOCONN,courir,SC2
SR3a_01,1,3,"Olivia avait acheté un berger allemand. Le chien était imprévisible et violent. Cependant, il a mordu sa main.",IMPLAUS_CONN,mordu,SC3
SR3a_02,2,8,"Claudio s'était dépêché de retourner au restaurant. Dieu merci, il a trouvé son portefeuille sous la table. Cependant, il s'est senti incroyablement tendu toute la journée.",PLAUS_CONN,tendu,SC4
SR3a_03,3,9,Carlotta a poussé le caddie sur les nids de poule. Les œufs ont été jetés dans le sac. Ils se sont cassés dans leur carton.,PLAUS_NOCONN,cassés,SC1
SR3a_04,4,14,"La journée avait été plutôt nuageuse. Soudain, le soleil est apparu. Sheila a sorti son parapluie de son sac.",IMPLAUS_NOCONN,parapluie,SC2
SR3a_05,5,19,"William était à la maison. Il avait complètement oublié de nourrir le chat. Cependant, le chat avait faim à la fin de la semaine.",IMPLAUS_CONN,faim,SC3
SR3a_06,6,24,"La femme aveugle avait été opérée. Le médecin a été très déçu par les résultats. Cependant, sa vue s'est améliorée le jour suivant.",PLAUS_CONN,améliorée,SC4
SR3a_07,7,25,Le chien courait dans une rue très fréquentée. La voiture roulait vite et l'a écrasé. Le chien a été gravement blessé ce jour-là.,PLAUS_NOCONN,blessé,SC1
SR3a_08,8,30,Elisabeth a eu un examen d'histoire lundi. Elle a passé le test et l'a raté. Elle est rentrée chez elle et a fêté ça toute la soirée.,IMPLAUS_NOCONN,fêté,SC2
SR3a_09,9,35,"La star de Broadway a eu un solo dans la comédie musicale. Il a chanté le morceau magnifiquement. Cependant, le public a applaudi très vigoureusement.",IMPLAUS_CONN,applaudi,SC3
SR3a_10,10,40,"Catherine a eu un examen mardi. Elle a reçu la meilleure note. Cependant, elle était vraiment frustrée par le résultat.",PLAUS_CONN,frustrée,SC4
SR3a_11,11,41,Les fonctionnaires de la ville ont été traduits en justice. Le juge s'est prononcé contre eux. Ils ont été emprisonnés immédiatement.,PLAUS_NOCONN,emprisonnés,SC1
SR3a_12,12,46,Silvia et Franco jouaient au casino. Aucun des deux n'a gagné au blackjack. Ils étaient tous les deux heureux cette nuit-là.,IMPLAUS_NOCONN,heureux,SC2
SR3a_13,13,51,"Alice est allée camper pendant ses vacances. Elle a été piquée par des moustiques. Cependant, elle a commencé à ressentir des démangeaisons partout.",IMPLAUS_CONN,démangeaisons,SC3
SR3a_14,14,56,"Un recruteur est venu voir Paul jouer au baseball. Il a très mal lancé. Cependant, il a été signé par l'équipe.",PLAUS_CONN,signé,SC4
SR3a_15,15,57,L'ermite vivait dans une grotte. Il ne s'était pas lavé depuis des mois. Ses cheveux étaient sales et en désordre.,PLAUS_NOCONN,sales,SC1
SR3a_16,16,62,Octavia a besoin d'une moyenne de 27 pour obtenir son diplôme. Elle a réalisé que sa moyenne est trop basse. Elle sera diplômée la semaine prochaine avec sa classe.,IMPLAUS_NOCONN,semaine,SC2
SR3a_17,17,67,"Giacomo avait un problème avec la nourriture. Il a pratiquement arrêté de manger. Cependant, il est devenu très mince après un certain temps.",IMPLAUS_CONN,mince,SC3
SR3a_18,18,72,"Le voleur était maladroit. L'alarme n'avait pas été déclenchée. Cependant, il a été attrapé par le garde.",PLAUS_CONN,attrapé,SC4
SR3a_19,19,73,La compagnie de téléphone avait des problèmes financiers cette année-là. Elle avait perdu de nombreux clients. Ses bénéfices ont diminué peu après.,PLAUS_NOCONN,diminué,SC1
SR3a_20,20,78,Gianni avait de bonnes notes et n'a jamais eu de problèmes à l'école. Il était toujours de bonne humeur et avait de nombreux amis. Ses parents étaient inquiets pour lui.,IMPLAUS_NOCONN,inquiets,SC2
SR3a_21,21,83,"Les deux pays étaient en guerre depuis des années. Les dirigeants ont décidé de signer la proposition de cessez-le-feu. Toutefois, le conflit est terminé peu de temps après. ",IMPLAUS_CONN,terminé,SC3
SR3a_22,22,88,"Le restaurant avait reçu d'excellentes critiques. C'était toujours plein. Cependant, il avait fermé définitivement en mai.",PLAUS_CONN,fermé,SC4
SR3a_23,23,89,La célèbre violoniste était confiante dans sa performance. Elle a joué le morceau exceptionnellement bien. Tout le monde l'avait acclamée ce jour-là.,PLAUS_NOCONN,acclamée,SC1
SR3a_24,24,94,La couturière épinglait la robe de Tobiah. Elle a fait très attention avec les épingles. Tobias a été recousu plusieurs fois.,IMPLAUS_NOCONN,recousu,SC2
SR3a_25,25,99,"Judith avait un jardin dans l'arrière-cour. Elle n'a jamais passé beaucoup de temps à y travailler. Cependant, elle était pleine de déchets et de mauvaises herbes.",IMPLAUS_CONN,déchets,SC3
SR3a_26,26,104,"La gymnaste était une spécialiste de la poutre d'équilibre. Elle avait exécuté le premier exercice à la perfection. Cependant, elle était déçue par elle-même.",PLAUS_CONN,déçue,SC4
SR3a_27,27,105,L'entreprise a embauché un nouvel employé. Il était paresseux et lent. Ses évaluations étaient négatives ce trimestre-là.,PLAUS_NOCONN,négatives,SC1
SR3a_28,28,110,"L'enfant visitait le musée avec ses parents. Il a gardé une distance respectueuse avec les œuvres d'art. Plus tard, il a été grondé par le gardien du musée.",IMPLAUS_NOCONN,grondé,SC2
SR3a_29,29,115,"L'idée de l'ingénieur logiciel a été mise en œuvre dans le nouveau produit. L'idée s'est avérée très populaire. Cependant, l'ingénieur a obtenu une promotion dans l'entreprise.",IMPLAUS_CONN,promotion,SC3
SR3a_30,30,120,"C'était le jour du match de football. Thomas n'a bu que de l'eau cette nuit-là. Cependant, il s'est réveillé avec une gueule de bois le lendemain matin.",PLAUS_CONN,gueule,SC4
SR3a_31,31,121,Le gouverneur avait été assassiné. La scène de crime était couverte des empreintes de sa femme. La femme a été arrêtée immédiatement.,PLAUS_NOCONN,arrêtée,SC1
SR3a_32,32,126,Le taxi avait emmené le passager à l'aéroport. Le passager a laissé un généreux pourboire. Le chauffeur de taxi était furieux contre lui.,IMPLAUS_NOCONN,furieux,SC2
SR3a_33,33,131,"Il y avait un match de boxe dans l'arène. Le poing d'un boxeur atteint le visage de son adversaire. Cependant, l'adversaire est ensuite tombé au sol.",IMPLAUS_CONN,tombé,SC3
SR3a_34,34,136,"Luigi avait passé une semaine entière avec ses amis. Ils étaient allés à une fête tous les soirs. Cependant, il se sentait vraiment seul cette semaine-là.",PLAUS_CONN,seul,SC4
SR3a_35,35,137,Linda ne trouvait pas sa carte de crédit. Elle craignait qu'il ait été volé. Elle avait décidé de l'annuler immédiatement.,PLAUS_NOCONN,annuler,SC1
SR3a_36,36,142,Susanna partait pour des vacances aux Bahamas plus tard dans la semaine. Les prévisions météorologiques étaient parfaites. Le voyage a été annulé peu après.,IMPLAUS_NOCONN,annulé,SC2
SR3a_37,37,147,"Pendant la tempête, l'électricité avait été coupée en ville. Les lumières du restaurant s'étaient éteintes. Cependant, les serveurs apportaient des bougies aux tables.",IMPLAUS_CONN,bougies,SC3
SR3a_38,38,152,"Alexander voulait désespérément aller à Harvard. Il avait appris par courrier qu'il n'avait pas été accepté. Cependant, il a immédiatement commencé à fêter avec ses amis.",PLAUS_CONN,fêter,SC4
SR3a_39,39,153,La femme a dû monter vingt étages. Elle n'était pas en forme et était en surpoids. Elle s'est immédiatement sentie fatiguée après cet effort.,PLAUS_NOCONN,fatiguée,SC1
SR3a_40,40,158,Sara a passé un examen d'histoire aujourd'hui. Elle connaissait la réponse à chaque question. Elle s'est sentie paniquée pendant l'examen.,IMPLAUS_NOCONN,paniquée,SC2
SR3a_41,41,163,"Tamara prenait des leçons de conduite. Elle avait récemment eu un accident. Cependant, elle était très nerveuse sur la route.",IMPLAUS_CONN,nerveuse,SC3
SR3a_42,42,168,"Le syndicat était engagé dans des négociations contractuelles. Les négociations ont abouti et les employés ont été satisfaits. Cependant, le lendemain, ils ont décidé de faire un piquet de grève pour défendre leurs droits.",PLAUS_CONN,piquetage,SC4
SR3a_43,43,169,"Le garçon avait pris le téléski jusqu'au sommet. Ensuite, il avait fait toute la descente en ski. Il était très fier de lui. ",PLAUS_NOCONN,fier,SC1
SR3a_44,44,174,Maurice travaillait dans un hôpital à la réception. Il portait toujours des gants en latex. Il a été infecté par un patient.,IMPLAUS_NOCONN,infecté,SC2
SR3a_45,45,179,"Stephen a postulé à une école de droit. Il avait de mauvaises notes et de mauvaises recommandations. Cependant, l'école a rejeté sa demande.",IMPLAUS_CONN,rejeté,SC3
SR3a_46,46,184,"Catherine faisait de la limonade cet après-midi-là. Elle avait ajouté plus de sucre que la recette demandée. Cependant, la limonade avait un goût trop acide pour tout le monde.",PLAUS_CONN,acide,SC4
SR3a_47,47,185,Les amis de Tamara l'ont emmenée au cinéma. C'était un film d'horreur. Tamara a été très effrayée par le film.,PLAUS_NOCONN,effrayée,SC1
SR3a_48,48,190,Donata était le locataire idéal. Elle payait toujours son loyer à temps. Le propriétaire l'avait expulsée de l'immeuble. ,IMPLAUS_NOCONN,expulsée,SC2
SR3a_49,49,195,"Le comédien était nerveux ce soir-là. Il a donné une performance minable. Cependant, le public l'a hué sans discontinuer. ",IMPLAUS_CONN,hué,SC3
SR3a_50,50,200,"Le passager effectuait des contrôles de sécurité à l'aéroport. Les gardes n'ont rien trouvé de suspect. Cependant, le passager a été immédiatement arrêté comme terroriste.",PLAUS_CONN,arrêté,SC4
SR3a_51,51,201,Giulia était revenue de la montagne avec un rhume. Elle a pris du sirop pour la toux. Elle s'est sentie mieux peu après. ,PLAUS_NOCONN,mieux,SC1
SR3a_52,52,206,L'employé travaillait pour l'entreprise depuis de nombreuses années. Il avait toujours fait du bon travail. Il a été licencié de l'entreprise.,IMPLAUS_NOCONN,licencié,SC2
SR3a_53,53,211,"Edward était un jeune chanteur pop. Tout le monde téléchargeait sa nouvelle chanson. Cependant, il avait été un succès à la radio.",IMPLAUS_CONN,succès,SC3
SR3a_54,54,216,"L'homme avait la cinquantaine. Sa peau était lisse et rayonnante. Cependant, il se voyait très vieux lorsqu'il se regardait dans le miroir.",PLAUS_CONN,vieux,SC4
SR3a_55,55,217,Marta voulait se teindre les cheveux. Le coiffeur a fait un travail terrible. Marta était très mécontente du résultat.,PLAUS_NOCONN,mécontente,SC1
SR3a_56,56,222,Alice rentrait du travail le soir. Son petit ami était avec elle. Elle s'est sentie nerveuse pendant tout le trajet.,IMPLAUS_NOCONN,nerveuse,SC2
SR3a_57,57,227,"Andrea voulait être en bonne santé. Il avait commencé à soulever des poids à la salle de gym. Cependant, il est devenu très musclé cet hiver-là.",IMPLAUS_CONN,musclé,SC3
SR3a_58,58,232,"L'équipe locale n'était qu'à un point de la victoire. Le joueur a manqué le lancer franc à la dernière seconde. Cependant, l'équipe locale a remporté ce match.",PLAUS_CONN,remporté,SC4
SR3a_59,59,233,Le condamné a fait appel du verdict. Il y avait de nouvelles preuves ADN prouvant son innocence. Il a été libéré à l'issue de la procédure.,PLAUS_NOCONN,libéré,SC1
SR3a_60,60,238,Tommaso n'a dormi que deux heures la nuit dernière. Il n'avait pas le temps de prendre un café ce matin. Il se sentait éveillé et plein d'énergie au travail.,IMPLAUS_NOCONN,éveillé,SC2
SR3a_61,61,243,"Maria a oublié d'emporter un manteau d'hiver pour le voyage à Chicago. Les températures sont descendues aux alentours de zéro. Cependant, elle était froide tout le temps.",IMPLAUS_CONN,froide,SC3
SR3a_62,62,248,"Dans le bureau de Joanne, tout le monde s'est enfin remis de la grippe. Giovanna n'avait plus froid après le travail le mardi. Cependant, le lendemain, elle se sentait mal et est restée à la maison.",PLAUS_CONN,mal,SC4
SR3a_63,63,249,Tout ce café a donné à Corinne une tachycardie. Elle avait trop bu ce matin-là. Elle était très agitée pendant la réunion.,PLAUS_NOCONN,agitée,SC1
SR3a_64,64,254,Marco s'était levé tôt. Il voulait s'assurer qu'il ne manquerait pas le bus. Il est arrivé en retard à la réunion.,IMPLAUS_NOCONN,retard,SC2
SR3a_65,65,259,"John postulait pour un emploi. Il n'était qualifié pour aucun poste. Cependant, il était au chômage depuis plus d'un an.",IMPLAUS_CONN,chômage,SC3
SR3a_66,66,264,Peter était à nouveau au régime. Il était obsédé par une alimentation saine. Il mangeait souvent des chips au déjeuner et au dîner.,PLAUS_CONN,chips,SC4
SR3a_67,67,265,Alice avait été négligente avec son pull en laine. Elle l'avait lavé à l'eau chaude dans la machine à laver. Le pull-over avait rétréci après le lavage.,PLAUS_NOCONN,rétréci,SC1
SR3a_68,68,270,Amanda est allée chez le coiffeur. Les coiffeurs ont fait un mauvais travail. Elle était magnifique en quittant le magasin.,IMPLAUS_NOCONN,magnifique,SC2
SR3a_69,69,275,"Maria organisait un cocktail. Elle avait nettoyé et astiqué la maison toute la journée. Cependant, la maison était magnifique pendant la fête.",IMPLAUS_CONN,magnifique,SC3
SR3a_70,70,280,"Jean a soumis un article de recherche à une revue. Les critiques ont envoyé des avis très négatifs. Cependant, l'article a été accepté pour publication. ",PLAUS_CONN,accepté,SC4
SR3a_71,71,281,"John a passé des vacances très peu excitantes. Il était resté à la maison avec ses parents pendant une semaine entière. Depuis le début des vacances, il s'ennuyait tous les jours.",PLAUS_NOCONN,ennuyait,SC1
SR3a_72,72,286,John s'était arrêté pour prendre un café au café. Il l'a commandé noir et sans sucre. Il avait un goût très sucré.,IMPLAUS_NOCONN,sucré,SC2
SR3a_73,73,291,"L'homme essayait de traverser la large rivière à la nage. L'eau était profonde et agitée. Cependant, l'homme s'est noyé avant de pouvoir traverser.",IMPLAUS_CONN,noyé,SC3
SR3a_74,74,296,"Susanna est allée au spa. Elle se sentait fraîche et propre. Cependant, elle a pris une douche dès qu'elle est rentrée chez elle.",PLAUS_CONN,douche,SC4
SR3a_75,75,297,David aimait frimer devant ses amis. Il était bruyant et grossier envers le professeur. Il a été suspendu à la demande du directeur de l'école.,PLAUS_NOCONN,suspendu,SC1
SR3a_76,76,302,Le défendeur a plaidé non coupable. Le jury a décidé qu'il était coupable. Le défendeur a été libéré le jour suivant.,IMPLAUS_NOCONN,libéré,SC2
SR3a_77,77,307,"Le magicien faisait des tours. Il a fait disparaître un lapin. Cependant, tout le monde a été enchanté par la performance.",IMPLAUS_CONN,enchanté,SC3
SR3a_78,78,312,"Il était interdit à Gianni de regarder des films violents. Il a regardé un film de tournage. Cependant, ses parents lui ont interdit de regarder la télévision.",PLAUS_CONN,interdit,SC4
SR3a_79,79,313,Giliana avait une peau très claire. Elle avait oublié sa crème solaire à la plage. Elle a eu un coup de soleil lundi.,PLAUS_NOCONN,coup,SC1
SR3a_80,80,318,Le soldat avait reçu un coup oblique. Il a été immédiatement envoyé chez un expert médical. Le soldat était mort quelques minutes plus tard.,IMPLAUS_NOCONN,mort,SC2
SR3b_01,81,323,"Angela a appelé son père sur son téléphone portable. Le signal était mauvais. Cependant, la voix de son père était brouillée et indistincte.",IMPLAUS_CONN,brouillé,SC3
SR3b_02,82,328,"La zone était contrôlée par la mafia. Le propriétaire du magasin avait toujours payé la dentelle. Cependant, son magasin a été attaqué cette nuit-là.",PLAUS_CONN,attaqué,SC4
SR3b_03,83,329,On a découvert que l'athlète prenait des stéroïdes. Il avait des antécédents de toxicomanie. Le Comité olympique l'a banni pendant 10 ans.,PLAUS_NOCONN,banni,SC1
SR3b_04,84,334,L'astronome pensait avoir trouvé une nouvelle planète. L'analyse informatique avait confirmé son hypothèse. Il était très déprimé par cette situation.,IMPLAUS_NOCONN,déprimé,SC2
SR3b_05,85,339,"Des rumeurs ont commencé à circuler sur la corruption du gouverneur. Le procureur fédéral a menacé d'enquêter sur lui. Cependant, le gouverneur a démissionné de son poste.",IMPLAUS_CONN,démissionné,SC3
SR3b_06,86,344,"Laura a mis le gâteau dans le four. Elle a suivi la recette à la lettre. Cependent, le gâteau a brûlé dans le four.",PLAUS_CONN,brûlé,SC4
SR3b_07,87,345,Claudia aime jouer de la batterie dans son appartement. Le son est très gênant pour les voisins. Ils se sont plaints au propriétaire.,PLAUS_NOCONN,plaints,SC1
SR3b_08,88,350,Le pont n'avait que quelques années. Les fondations étaient solides. Les inspecteurs de l'État ont jugé qu'il était dangereux de l'utiliser.,IMPLAUS_NOCONN,dangereux,SC2
SR3b_09,89,355,"L'examinateur de conduite était très strict. Il était heureux que Bernardo n'ait pas fait d'erreur. Néanmoins, Bernardo a réussi le test ce jour-là. ",IMPLAUS_CONN,réussi,SC3
SR3b_10,90,360,"Gianna est une grande fan de musique classique. Elle a acheté un billet bon marché pour le concert de vendredi. Cependant, elle a un siège dans les stalles près de la scène.",PLAUS_CONN,stalles,SC4
SR3b_11,91,361,La voiture de police était garée le long de la route. Le guetteur a dit qu'une voiture roulait trop vite. Le policier a arrêté le conducteur.,PLAUS_NOCONN,arrêté,SC1
SR3b_12,92,366,Michela était une adolescente. Elle utilisait une crème hydratante tous les jours. Son visage était ridé et sec.,IMPLAUS_NOCONN,ridé,SC2
SR3b_13,93,371,"L'enfant a été couché dans son lit. Il a continué à pleurer pendant la nuit. Cependant, le lendemain matin, ses parents étaient épuisés et irritables. ",IMPLAUS_CONN,épuisés,SC3
SR3b_14,94,376,"La tempête de pluie avait frappé l'île. Les digues ont pu contenir l'eau. Cependant, les routes ont été inondées pendant plusieurs jours.",PLAUS_CONN,inondées,SC4
SR3b_15,95,377,La météo a annoncé du beau temps pour le week-end des vacances. De nombreuses personnes ont décidé de partir au bord de la mer. Les autoroutes étaient bloquées sur des kilomètres.,PLAUS_NOCONN,bloquées,SC1
SR3b_16,96,382,Les habitants de la ville côtière ont entendu la nouvelle de l'ouragan. La tempête ne passerait pas par leur ville. On leur a conseillé d'évacuer immédiatement.,IMPLAUS_NOCONN,évacuer,SC2
SR3b_17,97,387,"Clara allait trop vite dans la tempête de glace. Elle a perdu le contrôle du véhicule. Cependant, la voiture s'est écrasée contre un arbre.",IMPLAUS_CONN,écrasée,SC3
SR3b_18,98,392,"L'homme est resté dehors toute la nuit. Il portait un pyjama chaud. Cependant, le lendemain matin, il toussait et avait le nez qui coulait.",PLAUS_CONN,toussait,SC4
SR3b_19,99,393,L'avion était immobile sur la piste. Le vol a continué à être retardé. Les passagers ont commencé à grogner bruyamment.,PLAUS_NOCONN,grogner,SC1
SR3b_20,100,398,La femme âgée descendait les marches enneigées. Elle a atteint le bas des escaliers sans tomber. Elle est restée à l'hôpital pendant un certain temps après.,IMPLAUS_NOCONN,hôpital,SC2
SR3b_21,101,403,"Le médium prétend voir l'avenir. Il a été utile à de nombreuses personnes. Cependant, les clients ont été satisfaits de ses prédictions.",PLAUS_NOCONN,satisfaits,SC3
SR3b_22,102,408,"Daniel est allé dans un pub avec ses amis. Il avait arrêté de boire. Cependant, il a commandé un whisky et une boisson.",PLAUS_CONN,whisky,SC4
SR3b_23,103,409,Le conducteur avait trop bu cette nuit-là. Le policier lui a fait passer un alcootest. Le taux d'alcoolémie du conducteur était supérieur à la limite légale.,PLAUS_NOCONN,supérieur,SC1
SR3b_24,104,414,L'adolescent était allé se faire couper les cheveux. Elle n'était pas du genre à avoir un look tape-à-l'œil. Elle a eu un mohawk au salon.,IMPLAUS_NOCONN,mohawk,SC2
SR3b_25,105,419,"Les garçons se battaient. Finalement, ils ont commencé à se frapper. Cependant, ils étaient meurtris le jour suivant.",IMPLAUS_CONN,meurtris,SC3
SR3b_26,106,424,"Francis avait mangé un gros repas. Il est arrivé à la maison repu et un peu endormi. Cependant, il a décidé de manger un sandwich dans la cuisine.",PLAUS_CONN,sandwich,SC4
SR3b_27,107,425,Tous les touristes ont aimé l'organisateur du voyage. Il avait toujours beaucoup de clients. Ses profits étaient énormes chaque été.,PLAUS_NOCONN,énormes,SC1
SR3b_28,108,430,Le chef travaillait dans la cuisine. Il ne touchait même pas les couteaux. Il s'est ensuite coupé le doigt.,IMPLAUS_NOCONN,coupé,SC2
SR3b_29,109,435,"Le touriste voulait rentrer à son hôtel. Il avait oublié les indications. Cependant, il s'est perdu en chemin.",IMPLAUS_CONN,perdu,SC3
SR3b_30,110,440,"Le Congrès avait envoyé le projet de loi au Président pour qu'il l'approuve. C'était considéré comme une excellente idée. Cependant, le Président a rejeté la mesure.",PLAUS_CONN,rejeté,SC4
SR3b_31,111,441,John a auditionné pour la compagnie de théâtre comique. Sa performance a fait rire les autres élèves à gorge déployée. Le directeur lui a demandé de rejoindre le groupe.,PLAUS_NOCONN,rejoindre,SC1
SR3b_32,112,446,John s'est saoulé à la fête. Il a dû s'allonger sur le canapé. Il a fini par conduire tout le monde chez lui.,IMPLAUS_NOCONN,conduire,SC2
SR3b_33,113,451,"Le guerrier charismatique avait renversé le roi. Le vieux roi était très impopulaire parmi ses sujets. Néanmoins, le peuple s'est réjoui dans les rues.",IMPLAUS_CONN,réjoui,SC3
SR3b_34,114,456,"Le bâtiment avait été évacué en raison d'une alerte à la bombe. Les employés ont été informés qu'il s'agissait d'une fausse alerte. Cependant, tout le monde a été effrayé par la nouvelle.",PLAUS_CONN,effrayé,SC4
SR3b_35,115,457,Richard avait observé le jeûne pour la fête. Il devait jeûner toute la journée. Il avait vraiment faim quand le soir est venu.,PLAUS_NOCONN,faim,SC1
SR3b_36,116,462,La femme n'avait jamais dansé avant son mariage. Elle ne voulait pas prendre de leçons. Elle a dansé comme une pro à la réception.,IMPLAUS_NOCONN,pro,SC2
SR3b_37,117,467,"Miriam a commandé de nouveaux verres à vin. Certains sont arrivés cassés. Cependant, elle voulait les rendre immédiatement.",IMPLAUS_CONN,retour,SC3
SR3b_38,118,472,"Le bébé a pleuré. La mère était trop occupée pour penser à lui. Cependant, l'enfant s'est calmé tout de suite.",PLAUS_CONN,calmé,SC4
SR3b_39,119,473,Carolina a écouté la radio. La tempête de la nuit dernière a laissé plusieurs mètres de neige. Les écoles étaient fermées ce jour-là.,PLAUS_NOCONN,fermées,SC1
SR3b_40,120,478,Joan était optimiste quant à son cas. Son avocat avait des preuves de son innocence. Elle a été condamnée par le jury.,IMPLAUS_NOCONN,condamnée,SC2
SR3b_41,121,483,"Mario a poursuivi le médecin pour faute professionnelle. Il a finalement obtenu des dommages et intérêts. Cependant, il est devenu riche grâce à cette affaire.",IMPLAUS_CONN,riche,SC3
SR3b_42,122,488,"Il y avait eu une effraction à la maison. Le cambrioleur n'avait laissé aucune trace. Cependant, la police l'a identifié facilement.",PLAUS_CONN,identifié,SC4
SR3b_43,123,489,"L'adolescent faisait une présentation. C'était une personne très maladroite. Pendant la séance de questions, il rougissait visiblement.",PLAUS_NOCONN,rougissait,SC1
SR3b_44,124,494,"Alice s'entraînait pour la saison de football. Lundi, elle a eu un massage pour se détendre. Le lendemain, elle avait mal partout.",IMPLAUS_NOCONN,mal,SC2
SR3b_45,125,499,"C'était le premier jour du printemps. La journée était belle et chaude. Cependant, les enfants ont passé la récréation dans la cour ce jour-là.",IMPLAUS_CONN,cour,SC3
SR3b_46,126,504,"Giovanna a décidé de rendre les chaussures qu'elle avait achetées l'année précédente. Ils étaient usés et elle avait perdu le reçu. Cependant, le magasin lui a remboursé l'argent.",PLAUS_CONN,remboursé,SC4
SR3b_47,127,505,L'immeuble d'habitation était situé dans un quartier huppé. La police patrouille régulièrement dans la zone. Les résidents se sentent en sécurité dans cet établissement.,PLAUS_NOCONN,sécurité,SC1
SR3b_48,128,510,Le PDG devait rencontrer les directeurs de succursales en Californie. Il a pris un vol un jour plus tôt. La réunion a été annulée et reprogrammée.,IMPLAUS_NOCONN,annulée,SC2
SR3b_49,129,515,"Pour obtenir un emploi d'avocat, Cristiano a dû passer l'examen du barreau. Il venait d'échouer à l'examen en avril. Cependant, Cristiano était inquiet pour sa carrière.",IMPLAUS_CONN,inquiet,SC3
SR3b_50,130,520,"Gilda vit dans une campagne tranquille. La fenêtre de sa chambre donne sur une forêt. Cependant, la nuit, elle peut entendre le trafic passer.",PLAUS_CONN,trafic,SC4
SR3b_51,131,521,Le Sénat débat du nouveau projet de loi du Président. La plupart des membres du Congrès n'ont pas apprécié. Le projet de loi a échoué vendredi.,PLAUS_NOCONN,échoué,SC1
SR3b_52,132,526,Les colliers ont été fabriqués dans l'ancien style celtique. Ils ont été produits en masse en utilisant la même technique. Chaque pièce est unique et précieuse.,IMPLAUS_NOCONN,unique,SC2
SR3b_53,133,531,"Le cadre supérieur se couchait toujours tard pour travailler. Son médecin lui avait conseillé de se reposer davantage. Cependant, il a décidé de dormir davantage chaque jour.",IMPLAUS_CONN,dormir,SC3
SR3b_54,134,536,"John a toujours eu des difficultés en mathématiques. Dans la leçon d'aujourd'hui, le professeur a expliqué un nouveau concept. Cependant, John l'a trouvé simple à comprendre.",PLAUS_CONN,facile,SC4
SR3b_55,135,537,La sénatrice a fait un voyage à l'étranger toute seule. Elle était dans une zone dangereuse. Elle a ensuite été kidnappée par deux criminels.,PLAUS_NOCONN,kidnappée,SC1
SR3b_56,136,542,Il y a eu un petit incendie dans la cuisine du restaurant. Le camion de pompiers est arrivé immédiatement. La plupart des clients ont été brûlés en essayant de s'échapper.,IMPLAUS_NOCONN,brûles,SC2
SR3b_57,137,547,"Joan est allée au cinéma pour voir le nouveau film. Les billets avaient été vendus trente minutes auparavant. Cependant, elle s'est sentie très malchanceuse et est rentrée chez elle.",IMPLAUS_CONN,malchanceuse,SC3
SR3b_58,138,552,"Melinda et son mari sont allés dîner dans un restaurant de fruits de mer. Ils sont tous deux intolérants aux crustacés. Cependant, Melinda a commandé des huîtres pour le dîner.",PLAUS_CONN,huîtres,SC4
SR3b_59,139,553,Matthew avait oublié que l'article devait être livré le mercredi. Il l'avait à peine commencé. Il a remis l'article en retard à l'enseignant.,PLAUS_NOCONN,retard,SC1
